Spot_id,Lng,Lat
B0389,121.531021,31.610109
B0394,121.369598,31.104492
B0403,121.120422,31.07976
B0416,121.1437,31.009863
B0418,121.481064,31.174837
B0424,121.272865,31.150049
B0430,121.557251,31.228153
B0454,121.214272,31.227905
B0455,121.358139,31.072189
B0463,121.546196,31.311197
B0476,121.465172,31.300114
B0482,121.310074,31.291801
B0484,121.522957,31.279583
B0489,121.398682,31.188301
B0493,121.337181,31.343401
B0496,121.259026,31.038429
B0502,121.51828,31.338402
B0507,121.580269,31.251749
B0508,121.532921,31.303978
B0525,121.319122,30.954103
B0535,121.546738,31.09984
B0541,121.261223,31.269812
B0574,121.440948,31.246181
B0576,121.375847,31.253174
B0591,121.176094,31.161642
B0602,121.402374,31.214188
B0614,121.254906,30.793934
B0619,121.409409,31.042334
B0635,121.204475,31.017927
B0662,121.302254,31.267309
B0671,121.23703,31.104969
B0684,121.443245,31.224779
B0685,121.451553,31.236542
B0694,121.507805,30.975512
B0698,121.428444,31.246813
B0701,121.287094,31.058708
B0703,121.574921,31.214491
B0705,121.485748,31.101774
B0707,121.650406,31.134474
B0717,121.328201,31.270868
B0719,121.758339,30.906094
B0721,121.139122,30.892496
B0737,121.388565,31.208235
B0745,121.637115,31.560581
B0750,121.57946,31.282215
B0758,121.35849,31.011038
B0759,121.511101,31.299019
B0773,121.90023,30.886774
B0778,121.432724,31.049337
B0789,121.477951,30.916924
B0801,121.467003,31.262657
B0810,121.6138,31.213923
B0816,121.446259,31.283504
B0818,121.13549,31.145584
B0830,121.318192,31.245832
B0833,121.162857,31.063177
B0840,121.609627,31.631905
B0848,121.524185,31.147089
B0854,121.445297,30.838684
B0866,121.218445,31.270063
B0880,121.777122,31.34087
B0882,121.584145,31.063358
B0886,121.283501,31.332796
B0890,121.55159,31.177984
B0901,121.515854,31.260622
B0923,121.614044,31.334084
B0937,121.59481,31.265757
B0954,121.797195,31.50926
B0967,121.042923,31.102402
B0970,121.735519,31.555597
B0974,121.146957,31.149826
B0975,121.325256,31.222748
B1002,121.41996,31.249634
B1004,121.220947,31.242811
B1018,121.063408,31.009966
B1061,121.45092,31.306484
B1086,121.357262,31.240517
B1099,121.805748,31.369249
B1104,121.413239,31.40576
B1105,121.375671,31.121462
B1151,121.533226,31.277725
B1153,121.840881,31.0303
B1154,121.60186,31.072203
B1163,121.683937,31.245506
B1180,121.769974,31.049122
B1181,121.641808,30.863134
B1182,121.115959,30.941101
B1186,121.66127,31.18387
B1193,121.247597,31.000824
B1199,121.453789,31.329618
B1201,121.436325,31.407133
B1232,121.672554,31.259739
B1237,121.858124,30.914089
B1238,121.425873,31.384789
B1241,121.043922,30.98008
B1246,121.406189,31.13146
B1251,121.836708,31.096815
B1252,121.366531,31.247818
B1264,121.493362,31.702909
B1266,121.402054,31.159781
B1271,121.636925,31.195204
B1275,121.318764,31.154024
B1276,121.506775,31.27725
B1311,121.293358,30.993458
B1313,121.554718,31.194838
B1323,121.343231,31.307308
B1347,121.466179,31.239145
B1349,121.476608,31.253239
B1352,121.469749,30.891256
B1368,121.823318,31.340357
B1371,121.125168,31.258551
B1373,121.676605,31.284082
B1391,121.547913,31.290331
B1397,121.703636,31.261457
B1404,121.571587,31.337034
B1422,121.412857,31.221966
B1426,121.307365,31.059904
B1435,121.531708,31.233002
B1449,121.549866,31.250448
B1454,121.537827,31.269062
B1460,121.649788,30.994522
B1483,121.523323,31.126637
B1490,121.826553,31.021597
B1504,121.313904,30.943352
B1525,121.712349,31.251526
B1534,121.460175,31.378912
B1557,121.320595,30.738956
B1562,121.091232,30.949591
B1570,121.277687,31.077724
B1596,121.523476,31.254551
B1601,121.101212,31.149059
B1636,121.64711,31.229389
B1638,121.24897,30.835623
B1648,121.748268,31.049803
B1657,121.476791,31.302481
B1678,121.30864,31.1814
B1682,121.558716,30.886332
B1710,121.429741,31.277033
B1717,121.282249,31.419106
B1721,121.910072,30.924198
B1752,121.364471,31.791988
B1758,121.458847,31.086159
B1759,121.148315,30.8246
B1762,121.902191,30.881207
B1767,121.467125,31.269445
B1783,121.453552,31.115379
B1799,121.456696,31.199963
B1830,121.2547,31.382946
B1849,121.093872,30.862041
B1859,121.327988,31.225626
B1861,121.150177,31.304958
B1867,121.828499,31.517834
B1878,121.247467,31.013739
B1881,121.505661,31.13662
B1883,121.078659,30.98781
B1902,121.676186,31.218159
B1952,121.766533,31.034658
B1964,121.142265,30.869635
B1988,121.362633,30.784529
B1994,121.495995,31.268822
B2006,121.58902,31.263645
B2012,121.561691,31.181009
B2020,121.207947,31.138327
B2025,121.353149,31.34866
B2040,121.449432,31.056189
B2042,121.375557,31.183264
B2044,121.532829,31.269335
B2066,121.458366,31.33474
B2077,121.335609,30.991961
B2088,121.526611,31.255497
B2089,121.435501,31.25502
B2090,121.667,31.113432
B2108,121.432724,31.081797
B2109,121.411621,31.227535
B2119,121.129608,30.913876
B2138,121.425446,31.293404
B2161,121.364586,31.233921
B2171,121.237762,31.365351
B2178,121.253571,31.044447
B2213,121.499016,31.267595
B2221,121.339287,31.331768
B2233,121.077362,31.264915
B2236,121.389198,31.310402
B2238,121.205238,31.061241
B2239,121.749718,30.960617
B2240,121.314987,31.147514
B2246,121.657043,30.908798
B2253,121.283768,31.100796
B2254,121.246422,31.73834
B2258,121.74614,31.586998
B2264,121.575233,31.118196
B2275,121.664436,31.139771
B2280,121.475075,31.26479
B2282,121.701439,30.952726
B2304,121.619118,31.540264
B2320,121.413651,31.105482
B2325,121.496246,31.211393
B2337,121.429443,31.293247
B2340,121.404831,31.619675
B2343,121.456703,31.273924
B2344,121.663635,31.192087
B2346,121.384232,30.818815
B2347,121.487968,30.987564
B2369,121.559891,31.00297
B2391,121.584991,31.258739
B2395,121.533508,31.29977
B2399,121.72184,31.534367
B2416,121.407127,31.232538
B2429,121.412109,31.638351
B2444,121.562805,31.127182
B2463,121.015343,30.995058
B2464,121.48542,31.081938
B2476,121.50473,31.259645
B2485,121.542114,31.148705
B2486,121.688599,31.196888
B2495,121.212074,31.263678
B2497,121.580826,31.565281
B2502,121.316246,31.35018
B2507,121.504402,31.273266
B2519,121.308868,30.89325
B2543,121.191246,31.126614
B2551,121.428474,31.250797
B2565,121.498276,31.149511
B2566,121.772346,30.907949
B2575,121.645004,31.096779
B2577,121.520943,31.578434
B2580,121.461311,31.119743
B2582,121.428268,31.225574
B2586,121.190666,30.949509
B2597,121.484154,31.180397
B2605,121.465706,31.230717
B2606,121.507561,31.12463
B2623,121.336342,31.239233
B2627,121.335533,30.711935
B2630,121.622818,31.283482
B2641,121.549828,31.203091
B2660,121.826477,30.869352
B2661,121.484581,31.143696
B2662,121.139709,31.164068
B2668,121.307632,31.782188
B2672,121.489868,31.134975
B2684,121.480324,31.397923
B2689,121.73558,31.0487
B2692,121.439575,31.120285
B2701,121.456131,30.819845
B2704,121.400467,31.016352
B2711,121.349304,30.723234
B2715,121.412689,31.304094
B2719,121.543083,31.289654
B2730,121.534904,31.235231
B2773,121.416306,31.272753
B2787,121.547256,30.839083
B2796,120.931229,31.131973
B2802,121.514915,30.983042
B2834,121.240593,30.795958
B2865,121.397934,31.144718
B2868,121.744339,31.363655
B2875,121.266251,31.36622
B2890,121.389221,31.178888
B2894,121.531395,31.1665
B2896,121.411751,31.004896
B2918,121.300018,31.306572
B2920,121.425026,31.19338
B2922,121.209404,31.212584
B2949,121.284363,30.931562
B2953,121.411774,30.794666
B2955,121.339226,31.299648
B2971,121.435173,31.244488
B2982,121.295601,31.094641
B2985,121.289551,31.194347
B2988,121.502213,31.61454
B2990,121.486855,31.410784
B2991,121.714256,30.85519
B2996,121.556305,31.2318
B2997,121.336662,31.399597
B3004,121.461151,31.235994
B3040,121.405197,31.255503
B3046,121.491318,30.917969
B3062,121.653717,31.183619
B3072,121.288406,30.806049
B3085,121.318222,30.94252
B3091,121.434021,31.191038
B3098,121.430679,31.685884
B3100,121.323357,31.315659
B3104,121.210861,31.267992
B3107,121.567688,31.300123
B3123,121.739189,30.986582
B3128,121.207947,31.157499
B3135,121.181206,30.853176
B3138,121.439491,30.91865
B3152,121.262886,31.377398
B3158,121.396004,31.140329
B3168,121.478638,31.317635
B3169,121.235085,31.134407
B3173,121.397369,31.004679
B3185,121.175339,30.885967
B3186,121.474136,31.376163
B3187,121.547951,31.183287
B3190,121.374611,31.282095
B3198,121.664055,31.205183
B3202,121.395462,31.174049
B3222,121.517563,31.314493
B3235,121.764435,31.15419
B3250,121.172005,30.902863
B3252,121.481117,31.58703
B3259,121.281776,31.171928
B3263,121.496689,31.208317
B3267,121.466248,30.919453
B3278,121.293015,31.402054
B3288,121.567673,30.858532
B3294,121.234955,31.378
B3349,121.438118,31.326567
B3364,121.352646,31.175034
B3390,121.241562,31.202
B3394,121.291916,31.291088
B3397,121.681602,31.26688
B3404,121.542259,31.326775
B3406,121.392143,31.24375
B3422,121.543068,31.170614
B3460,121.441017,31.289082
B3463,121.536148,31.618048
B3474,121.450966,31.171394
B3504,121.351257,31.178059
B3509,121.513069,31.18524
B3515,121.339851,31.154222
B3537,121.410805,31.107775
B3558,121.276047,31.115582
B3585,121.512573,31.075504
B3596,121.675171,31.197294
B3598,121.405678,31.047403
B3600,120.967812,31.065971
B3606,121.493065,31.381157
B3616,121.362663,31.205677
B3631,121.439445,31.19471
B3633,121.661331,31.214605
B3642,121.335976,30.766386
B3657,121.551254,31.19211
B3664,121.501602,31.300587
B3671,121.686417,31.390686
B3675,121.59256,30.923054
B3689,121.495407,31.331284
B3696,121.533043,31.286669
B3705,121.37735,31.331755
B3708,121.733635,30.931675
B3746,121.389656,31.255413
B3770,121.464821,31.123924
B3771,121.62291,31.259716
B3774,121.532982,31.260019
B3779,121.478233,31.408655
B3782,121.367882,31.187984
B3791,121.425323,31.204206
B3811,121.533638,31.324268
B3813,121.520447,31.126158
B3827,121.305222,30.93025
B3856,121.169907,31.345419
B3859,121.53717,31.259893
B3867,121.194084,31.402006
B3873,121.446701,31.014439
B3874,121.619499,31.214676
B3883,121.233925,31.188356
B3916,121.451653,31.193153
B3931,121.496254,31.162483
B3940,121.360291,31.202723
B3945,121.249725,31.234308
B3975,121.390106,31.151794
B3984,121.320038,31.137129
B3989,121.386154,31.000818
B3995,121.777641,31.349342
B4019,121.680954,31.212526
B4026,121.391106,31.130379
B4043,121.257858,31.328081
B4046,121.750679,31.045433
B4053,121.159592,31.298243
B4058,121.64537,31.410408
B4069,121.046967,31.103516
B4070,121.465042,31.142435
B4078,120.931244,31.116894
B4080,121.602356,31.261166
B4082,121.403542,31.352386
B4115,121.498131,30.956062
B4121,121.342888,31.101089
B4125,121.276146,30.728891
B4126,121.388145,31.186323
B4128,121.362885,31.393631
B4130,121.406296,31.03517
B4132,121.62352,31.326385
B4140,121.450302,31.283005
B4145,121.445496,31.30518
B4146,121.380875,31.089046
B4153,121.460625,31.251284
B4157,121.392677,31.621098
B4164,121.422256,31.239738
B4169,121.494247,31.316212
B4179,121.251396,31.400497
B4186,121.519104,30.817654
B4197,121.386688,31.148344
B4201,121.378128,30.851032
B4215,121.677467,31.243507
B4230,121.394485,31.133356
B4232,121.341881,31.106506
B4234,121.493752,31.101376
B4236,121.4086,31.355274
B4239,121.1987,31.050325
B4240,121.535835,31.062099
B4242,121.367706,31.293327
B4243,121.489388,31.299339
B4257,121.737541,30.864115
B4259,121.031898,30.877586
B4260,121.635078,31.185394
B4261,121.163589,30.777346
B4268,121.202805,30.858107
B4276,121.386322,31.249325
B4277,121.638809,31.198984
B4287,121.291107,31.37516
B4299,121.907104,30.93499
B4319,121.480431,31.206326
B4325,121.609688,31.181049
B4362,121.564789,31.628559
B4369,121.418648,31.013756
B4377,121.342628,31.346306
B4400,121.162445,31.306213
B4420,121.120079,31.14702
B4430,121.225815,30.869455
B4446,121.713882,31.057035
B4447,121.667839,31.218637
B4451,121.320259,31.724602
B4471,121.186264,31.143572
B4475,121.663704,31.161741
B4491,121.529839,31.130838
B4501,121.485252,31.13895
B4509,121.430969,31.202555
B4523,121.513901,31.300318
B4544,121.54998,31.20776
B4545,121.512199,31.136499
B4555,121.339088,31.059883
B4557,121.378159,31.673576
B4578,121.464325,30.902767
B4597,121.429192,31.016291
B4612,121.503273,31.157675
B4617,121.322952,31.37615
B4629,121.536682,31.36375
B4652,121.453804,31.138937
B4658,121.196335,31.051411
B4660,121.532005,31.579678
B4663,121.464294,31.221792
B4671,121.509926,31.240788
B4672,121.594559,31.332272
B4675,121.357681,31.350693
B4680,121.500954,31.335583
B4684,121.396317,31.649109
B4689,121.446274,31.141373
B4704,121.756775,31.127056
B4714,121.243599,31.065733
B4715,121.511673,31.290951
B4720,121.210205,31.012371
B4724,121.424332,30.821936
B4732,121.612976,31.24165
B4760,121.586777,31.361624
B4776,121.494736,31.217346
B4777,121.47319,30.802479
B4781,121.239761,30.835777
B4786,121.317886,31.242126
B4788,121.408188,31.623688
B4794,121.338936,30.859943
B4798,121.460709,31.08032
B4803,121.592247,31.244873
B4804,121.508423,31.128311
B4808,121.589523,31.162233
B4812,121.576225,31.362606
B4830,121.185356,31.203312
B4854,121.492393,31.395359
B4870,121.025986,31.140594
B4883,121.515633,31.024351
B4884,121.403145,31.155952
B4890,121.511368,30.948298
B4891,121.516319,31.022043
B4894,121.308601,31.200762
B4921,121.49456,31.304485
B4934,121.637985,30.912048
B4954,121.424164,31.086483
B4955,121.690453,30.889284
B4961,121.508461,31.175117
B4965,121.165756,31.314016
B4970,121.530663,31.319048
B4973,121.475471,31.234001
B4991,121.391846,31.212807
B5013,121.199669,31.28833
B5014,121.330849,31.32431
B5016,121.245682,31.050665
B5020,121.274124,31.2425
B5032,121.561234,31.23982
B5040,121.456841,31.118408
B5051,121.255249,31.003387
B5053,121.331398,31.811483
B5102,121.476242,31.28373
B5109,121.520027,31.162842
B5117,121.423851,31.282055
B5126,121.239716,31.342854
B5128,121.662163,31.203407
B5134,121.762741,31.07222
B5135,121.574738,31.246786
B5139,121.665489,31.303623
B5149,121.418915,31.297844
B5160,121.640854,31.058527
B5168,121.535179,31.208435
B5202,121.312241,30.72505
B5212,121.407982,31.62874
B5223,121.392639,31.315067
B5225,121.502396,31.118673
B5233,121.52108,31.290327
B5240,121.156532,31.295444
B5255,121.618332,31.536554
B5289,121.540329,31.093786
B5306,121.569191,31.330549
B5314,121.1828,30.890421
B5319,121.54612,31.267799
B5333,121.577141,31.245085
B5346,121.419571,31.151426
B5355,121.23587,31.401836
B5376,121.18853,31.415134
B5385,121.242996,30.817341
B5389,121.450638,31.400703
B5417,121.482323,31.256266
B5470,121.221039,31.005016
B5477,121.4673,31.24847
B5484,121.480453,31.126389
B5485,121.562698,31.136536
B5490,121.324829,31.148016
B5493,121.250046,30.93992
B5502,121.446579,31.612833
B5561,121.246674,31.020103
B5564,121.484947,31.342644
B5587,121.355698,31.34075
B5591,121.756126,31.050493
B5606,121.385002,31.352333
B5608,121.804512,30.901966
B5622,121.541153,31.304115
B5632,121.401955,31.375288
B5637,121.588768,31.350786
B5646,121.508011,31.275518
B5649,121.14753,31.378979
B5690,121.274605,31.108957
B5698,121.206749,31.278578
B5715,121.046295,31.00272
B5716,121.443192,31.175018
B5717,121.507912,31.192217
B5729,121.780403,31.028412
B5755,121.3936,31.052794
B5760,121.173462,31.16157
B5766,121.336296,31.311243
B5768,121.706894,31.062038
B5775,121.863251,30.942522
B5788,121.368324,31.107916
B5816,121.285744,31.344555
B5831,121.229187,31.379257
B5832,121.732834,30.877937
B5834,121.909073,30.871094
B5881,121.438667,31.190979
B5885,121.723915,30.897865
B5905,121.590553,31.266386
B5919,121.280693,31.076643
B5921,121.621727,31.543837
B5954,121.424713,31.207413
B5965,121.616394,31.135897
B5999,121.332413,31.003052
B6009,121.269989,31.222757
B6013,121.308395,31.052649
B6020,121.403999,31.188768
B6024,121.687912,31.226982
B6033,121.501877,31.259871
B6041,121.357315,31.097273
B6052,121.427574,31.344532
B6069,121.517807,31.234051
B6073,121.631607,31.55537
B6083,121.447464,31.271658
B6084,121.745453,31.034651
B6095,121.1931,31.150755
B6098,121.425507,31.268044
B6100,121.433502,30.957092
B6101,121.543991,31.200405
B6108,121.775131,31.127495
B6110,121.616798,31.201864
B6116,121.190208,31.391016
B6126,121.411217,31.02932
B6127,121.333755,31.29129
B6131,121.682503,31.16214
B6147,121.082916,30.984989
B6148,121.240761,30.979568
B6153,121.131256,30.904263
B6169,121.442566,31.115822
B6187,121.55555,31.287268
B6189,121.293159,31.208025
B6197,121.331482,31.223532
B6212,121.422493,31.204729
B6230,121.430832,31.633217
B6245,121.561119,31.291492
B6247,121.510117,31.277851
B6249,121.270378,30.995813
B6273,121.794899,31.165314
B6289,121.544815,31.168787
B6293,121.105141,31.151409
B6294,121.533096,31.164154
B6296,121.586456,31.248409
B6298,121.50853,31.151009
B6308,121.442017,31.282589
B6309,121.416069,31.152233
B6310,121.459053,30.882992
B6332,121.534706,31.26519
B6344,121.211021,31.325464
B6348,121.615486,31.247177
B6360,121.503342,31.170086
B6366,121.0951,31.160164
B6370,121.459106,31.229185
B6373,121.232437,31.230473
B6379,121.55323,31.138084
B6387,121.442886,31.361666
B6388,121.310608,31.265766
B6393,121.387657,31.063196
B6396,121.329216,31.140089
B6408,121.625984,31.09199
B6410,121.151443,31.349369
B6411,121.277336,31.017006
B6417,121.341522,31.09136
B6441,121.081268,30.942122
B6442,121.380806,31.312124
B6469,121.49707,31.398306
B6470,121.032532,31.100338
B6480,121.338669,31.243816
B6482,121.409782,31.241428
B6485,121.438629,31.053946
B6506,121.40818,31.224039
B6517,121.336678,31.135546
B6532,121.33046,31.124849
B6542,121.348961,31.159567
B6545,121.624275,31.205481
B6555,121.452599,31.248045
B6563,121.494553,31.262348
B6564,121.473,31.265564
B6567,121.497467,31.070951
B6573,121.462357,31.286198
B6574,121.589096,31.031702
B6580,121.322586,31.321875
B6587,121.471748,31.30862
B6596,121.181412,31.170589
B6603,121.509178,31.205917
B6609,121.529671,31.224125
B6610,121.511604,30.839975
B6625,121.57309,31.253605
B6631,121.366287,31.10346
B6641,121.520164,31.286499
B6669,121.530853,31.099714
B6684,121.494751,31.223515
B6702,121.496101,31.278717
B6706,121.443298,31.229601
B6711,121.553062,30.879908
B6712,121.350784,31.206751
B6728,121.371819,31.205988
B6739,121.478302,31.155443
B6747,121.482033,31.315258
B6748,121.584549,31.346476
B6752,121.172318,31.335482
B6755,121.435051,31.142733
B6757,121.670998,31.559278
B6771,121.470924,31.226141
B6775,121.489624,31.092159
B6783,121.582489,31.150675
B6786,121.336746,31.293226
B6791,121.609497,31.026268
B6809,121.227226,31.430599
B6811,121.165009,31.2971
B6820,121.319695,31.129314
B6823,121.583588,31.264277
B6824,121.457878,31.263388
B6831,121.56678,31.138124
B6833,121.724762,30.948097
B6837,121.47213,31.240845
B6844,121.693588,31.182056
B6845,121.652519,31.208828
B6861,121.122093,31.205669
B6866,121.555328,31.175421
B6874,121.557297,31.170628
B6885,121.299538,31.139441
B6886,121.515244,31.380957
B6895,121.464775,31.263395
B6904,121.387062,31.125866
B6908,121.486435,30.860502
B6913,121.517944,31.240183
B6951,121.297997,31.018791
B6956,121.432747,31.060833
B6959,121.776436,31.108303
B6969,121.425735,31.012375
B6981,121.38546,31.355602
B6988,121.101799,31.158932
B7007,121.431061,31.212572
B7014,121.20047,30.929058
B7017,121.455978,30.901138
B7047,121.703339,31.021395
B7049,121.488365,31.176643
B7073,121.430229,31.417988
B7081,121.381027,31.706066
B7082,121.473259,30.822691
B7084,121.539375,31.143776
B7094,121.370834,31.244125
B7095,121.409592,31.012049
B7100,121.425003,31.224564
B7117,121.417412,31.267056
B7130,121.392387,31.618196
B7144,121.398651,31.289911
B7145,121.443184,31.243093
B7155,121.354149,31.181444
B7165,121.380173,31.161104
B7172,121.443352,30.939199
B7175,121.690666,31.389595
B7180,121.537697,31.16367
B7186,121.466469,31.310644
B7187,121.524315,31.305668
B7191,121.394127,31.205172
B7206,121.693733,31.193829
B7211,121.171478,30.883957
B7227,121.404007,31.219448
B7235,121.410629,30.921825
B7250,121.299301,31.270813
B7295,121.061317,31.065638
B7303,121.496651,31.175739
B7353,121.092163,31.153782
B7355,121.546127,30.870146
B7363,121.250298,31.334829
B7376,121.285049,31.053429
B7380,121.594093,31.152966
B7383,121.537903,31.145864
B7397,121.424919,31.215487
B7417,121.182068,31.422586
B7432,121.805847,30.859064
B7448,121.238083,31.37092
B7457,121.753029,31.177605
B7461,121.553833,31.145493
B7464,121.233391,31.35413
B7478,121.578598,31.292744
B7480,121.61644,31.207409
B7487,121.685837,31.250177
B7494,121.482849,31.339996
B7495,121.598328,31.265871
B7498,121.589706,31.098835
B7502,121.318405,30.739246
B7512,121.667053,31.289877
B7513,121.251732,31.008131
B7524,121.601753,31.274042
B7526,121.241844,31.399937
B7530,121.500038,31.345142
B7539,121.743462,31.200563
B7545,121.423302,31.113451
B7569,121.343285,31.291124
B7570,121.350945,31.148579
B7574,121.362053,31.209749
B7582,121.711433,31.226461
B7583,121.353821,31.686197
B7592,121.4963,31.252945
B7593,121.451134,31.257751
B7605,121.588219,31.253132
B7610,121.246887,31.046021
B7617,121.114388,31.087729
B7618,121.467781,31.276581
B7625,121.354538,31.249527
B7633,121.386002,31.308374
B7639,121.432137,31.208649
B7640,121.886162,30.934011
B7653,121.436974,30.887032
B7654,121.227196,31.161278
B7668,121.532867,31.240793
B7672,121.459229,31.066456
B7680,121.375206,30.995296
B7684,121.301407,31.212095
B7705,121.65847,31.274601
B7714,121.291939,31.181564
B7739,121.389984,31.199549
B7759,121.39888,31.310127
B7763,121.476822,31.175482
B7765,121.44265,31.304821
B7770,121.626488,31.197395
B7771,121.180054,30.922695
B7774,121.574127,31.293108
B7788,121.541306,31.67551
B7800,121.45388,31.374916
B7804,121.304558,31.089151
B7809,121.040642,31.025455
B7841,121.498878,31.151608
B7846,121.502808,31.251263
B7856,121.491753,31.1035
B7866,121.507782,31.073059
B7875,121.549881,31.104334
B7879,121.197121,31.154791
B7887,121.638603,31.186039
B7911,121.468498,31.618429
B7927,121.359596,31.086287
B7969,121.549088,31.125717
B7983,121.148651,31.162544
B7984,121.460419,31.320425
B7989,121.454361,31.658209
B7993,121.091797,30.871883
B7997,121.516708,31.270342
B8001,121.473816,30.910667
B8037,121.404076,31.191469
B8038,121.498161,31.261599
B8042,121.418556,31.276358
B8048,121.866966,30.931812
B8049,121.205269,31.057898
B8055,121.447517,31.242174
B8061,121.407867,31.673664
B8066,121.629219,31.197311
B8069,121.924438,30.897015
B8070,121.207253,31.786072
B8089,121.499817,31.301758
B8093,121.340599,30.853769
B8099,121.096375,31.172119
B8106,121.679497,31.07995
B8120,121.24601,31.201496
B8127,121.347794,31.299458
B8130,121.240532,31.013187
B8132,121.897377,30.957209
B8135,121.361252,31.746803
B8150,121.399483,30.903721
B8178,121.178947,31.209604
B8189,121.277534,31.187151
B8194,121.250793,31.297844
B8196,121.545685,31.294277
B8206,121.199608,31.401194
B8223,121.385078,31.204248
B8225,121.258949,31.107943
B8226,121.137405,31.143749
B8228,121.244339,31.272083
B8243,121.650116,30.873474
B8248,121.59082,31.337601
B8273,121.140289,31.258909
B8278,121.181236,31.192699
B8280,121.407677,31.010183
B8286,121.798615,31.049635
B8308,121.763573,31.021872
B8321,121.310951,31.151117
B8322,121.451866,31.326906
B8337,121.255875,31.201241
B8345,121.711388,31.062618
B8357,121.489189,31.222303
B8360,121.462936,30.915394
B8362,121.508377,31.234322
B8378,121.435677,31.123196
B8382,121.363327,30.750505
B8389,121.060043,31.079853
B8390,121.089394,31.108137
B8400,121.233322,31.018648
B8424,121.467789,30.913328
B8434,121.387413,31.252779
B8445,121.305031,31.211704
B8485,121.511948,31.193226
B8497,121.603157,31.275932
B8516,121.568207,31.125776
B8526,121.713463,31.2022
B8560,121.184967,31.1924
B8569,121.491692,31.259129
B8571,121.413055,31.247648
B8579,121.132095,30.990572
B8591,121.404938,31.112984
B8595,121.410912,31.303692
B8598,121.562057,30.961805
B8603,121.34404,30.734541
B8615,121.399292,31.61867
B8618,121.474022,31.304554
B8626,121.470215,31.002634
B8632,121.419327,31.29225
B8665,121.39476,31.259394
B8677,121.190414,31.424969
B8695,121.422539,30.887836
B8697,121.505951,31.178127
B8710,121.331276,31.253296
B8713,121.00473,30.89678
B8717,121.370972,31.218004
B8730,121.510849,31.176651
B8740,121.234184,31.371948
B8746,121.323463,31.118853
B8749,121.558807,31.18247
B8765,121.27771,31.38339
B8781,121.202095,31.424097
B8808,121.492142,31.185303
B8810,121.696831,31.2651
B8814,121.501663,31.239935
B8829,121.405045,31.239046
B8836,121.385139,30.950867
B8850,121.614609,31.331928
B8852,121.585655,31.128832
B8853,121.399979,31.106459
B8862,121.381943,31.41663
B8883,121.836632,31.322968
B8884,121.47419,30.916239
B8892,121.420914,31.370667
B8898,121.339813,31.130421
B8910,121.489609,31.280642
B8914,121.400772,31.193239
B8921,121.37944,31.260717
B8923,121.4589,31.62225
B8926,121.398094,31.314457
B8938,121.238922,31.190329
B8940,121.519264,31.255163
B8947,121.445518,30.926376
B8962,121.456779,31.331121
B8992,121.587624,30.918808
B9004,121.193611,31.1187
B9005,121.257172,31.005993
B9010,121.54847,31.011784
B9011,121.233147,31.365423
B9014,121.453194,30.928362
B9029,121.347046,31.742052
B9042,121.152191,31.186085
B9043,121.145729,30.789953
B9056,121.499748,31.1693
B9061,121.113525,31.146864
B9072,121.402275,31.310234
B9084,121.758873,31.113251
B9089,121.28318,31.290146
B9096,121.518723,31.335876
B9097,121.476959,31.273605
B9149,121.342697,31.126848
B9150,121.563805,31.259535
B9171,121.488182,31.142212
B9173,121.545387,31.244574
B9179,121.586823,31.275537
B9191,121.383537,31.313639
B9198,121.401512,31.212357
B9214,121.26796,31.02334
B0016,121.212753,31.220249
B0028,121.384521,31.128191
B0046,121.58065,31.617468
B0065,121.490852,31.215599
B0066,121.795204,30.861423
B0069,121.234825,31.112984
B0087,121.499931,31.162865
B0092,121.051239,31.107111
B0096,121.460579,30.940502
B0104,121.538902,31.040607
B0109,121.32206,31.262833
B0110,121.401909,30.957565
B0120,121.743492,31.041706
B0124,121.483971,31.409159
B0161,121.427605,31.270058
B0171,121.516739,31.005713
B0174,121.514557,31.585842
B0177,121.531212,31.289261
B0179,121.569473,31.14028
B0208,121.450233,31.12608
B0216,121.426926,31.402853
B0231,121.495201,31.258434
B0232,121.408058,31.312782
B0252,121.21833,30.932049
B0254,121.484299,31.374281
B0256,121.681793,31.405022
B0280,121.690384,31.158281
B0281,121.190102,31.014872
B0291,121.224945,31.273935
B0296,121.699501,31.623253
B0297,121.282227,31.364229
B0320,121.608856,31.262831
B0324,121.628036,31.130066
B0332,121.748581,31.180946
B0336,121.258118,31.30698
B0342,121.389641,31.32275
B0357,121.419693,31.0313
B0359,121.880775,30.910471
B0361,121.525612,31.069031
B0362,121.323837,31.236078
B0368,121.487122,31.252665
B0372,121.739388,31.054758
B0373,121.171883,31.11097
B0380,121.539116,31.273806
B0408,121.270576,31.108191
B0435,121.326454,31.453522
B0438,121.252243,31.081419
B0471,121.548676,31.241213
B0481,121.525154,31.023888
B0519,121.437042,31.175098
B0520,121.224556,30.8999
B0527,121.397926,31.120945
B0531,121.385971,31.177444
B0537,121.400154,31.449663
B0540,121.353821,31.2799
B0542,121.478729,31.208715
B0549,121.380356,31.165907
B0550,121.013542,31.107748
B0564,121.039749,31.007833
B0570,121.722961,30.97991
B0572,121.398216,31.181562
B0575,121.718559,31.153427
B0609,121.116325,31.364401
B0612,121.226967,31.245216
B0626,121.393105,31.239372
B0629,121.29496,31.213182
B0633,121.36245,31.218517
B0647,121.366531,31.386961
B0656,121.448616,31.330387
B0661,121.466698,31.219824
B0674,121.586899,31.24169
B0676,121.278099,31.289209
