Order_id,Spot_id,Shop_id,Pickup_time,Delivery_time,Num
E1333,B0093,S371,11:57,13:27,1
E1334,B0093,S371,13:09,14:39,1
E1335,B5067,S015,13:28,14:58,1
E1336,B0093,S371,15:53,17:23,1
E1337,B1019,S372,12:41,14:11,5
E1338,B1725,S373,12:34,14:04,1
E1339,B1744,S373,12:48,14:18,1
E1340,B5236,S373,13:16,14:46,1
E1341,B6929,S373,12:49,14:19,1
E1342,B7717,S373,15:27,16:57,1
E1343,B8160,S373,17:06,18:36,1
E1344,B5067,S015,13:49,15:19,1
E1345,B9095,S373,11:31,13:01,2
E1346,B9095,S373,12:01,13:31,1
E1347,B9095,S373,12:56,14:26,3
E1348,B1339,S374,11:30,13:00,3
E1349,B1668,S374,11:58,13:28,2
E1350,B5871,S374,12:23,13:53,2
E1351,B6401,S374,12:09,13:39,1
E1352,B0829,S374,11:34,13:04,2
E1353,B3049,S375,12:35,14:05,5
E1354,B5067,S015,15:25,16:55,1
E1355,B6401,S375,15:52,17:22,2
E1356,B6929,S375,12:36,14:06,2
E1357,B9095,S375,12:38,14:08,8
E1358,B9095,S375,12:47,14:17,4
E1359,B9095,S375,13:10,14:40,4
E1360,B9095,S375,13:38,15:08,4
E1361,B9095,S375,14:56,16:26,4
E1362,B9095,S375,15:10,16:40,4
E1363,B1318,S376,11:43,13:13,1
E1364,B1744,S376,12:55,14:25,1
E1365,B5067,S015,18:26,19:56,3
E1366,B5046,S376,11:53,13:23,1
E1367,B7717,S376,12:23,13:53,2
E1368,B8121,S376,14:33,16:03,1
E1369,B9095,S376,16:47,18:17,1
E1370,B1725,S377,17:45,19:15,11
E1371,B1725,S377,17:48,19:18,11
E1372,B3664,S377,11:58,13:28,10
E1373,B4715,S377,12:47,14:17,9
E1374,B5236,S377,14:46,16:16,2
E1375,B0523,S015,11:43,13:13,2
E1376,B9095,S377,14:40,16:10,2
E1377,B9095,S377,17:17,18:47,2
E1378,B7592,S378,11:52,13:22,1
E1379,B1725,S379,12:39,14:09,2
E1380,B1744,S379,11:38,13:08,1
E1381,B3049,S379,16:07,17:37,3
E1382,B4939,S379,11:40,13:10,2
E1383,B4939,S379,12:10,13:40,1
E1384,B0523,S015,12:00,13:30,5
E1385,B5236,S379,17:47,19:17,1
E1386,B6929,S379,12:09,13:39,1
E1387,B6929,S379,17:17,18:47,1
E1388,B0829,S379,17:39,19:09,1
E1389,B9095,S379,11:52,13:22,1
E1390,B9095,S379,13:17,14:47,2
E1391,B7717,S380,15:32,17:02,1
E1392,B7717,S380,15:53,17:23,1
E1393,B5291,S015,13:18,14:48,1
E1394,B4715,S381,11:34,13:04,1
E1395,B1276,S382,11:40,13:10,1
E1396,B1276,S382,12:16,13:46,1
E1397,B2797,S382,16:35,18:05,6
E1398,B4527,S382,11:31,13:01,1
E1399,B4527,S382,13:02,14:32,1
E1400,B7032,S382,11:30,13:00,3
E1401,B1019,S383,12:29,13:59,3
E1402,B1424,S003,18:06,19:36,2
E1403,B5291,S015,17:52,19:22,1
E1404,B6335,S383,11:45,13:15,2
E1405,B5759,S384,17:56,19:26,2
E1406,B6925,S384,14:25,15:55,2
E1407,B1206,S385,11:53,13:23,3
E1408,B1725,S385,13:36,15:06,2
E1409,B1744,S385,11:43,13:13,2
E1410,B1744,S385,12:24,13:54,3
E1411,B1744,S385,12:44,14:14,2
E1412,B1744,S385,14:38,16:08,1
E1413,B1744,S385,18:22,19:52,1
E1414,B0275,S385,13:02,14:32,4
E1415,B3049,S385,12:25,13:55,2
E1416,B3049,S385,13:52,15:22,2
E1417,B4715,S385,11:32,13:02,2
E1418,B0504,S385,13:42,15:12,3
E1419,B0504,S385,17:42,19:12,3
E1420,B6315,S015,11:55,13:25,1
E1421,B5895,S385,12:41,14:11,1
E1422,B0655,S385,12:03,13:33,3
E1423,B6929,S385,12:27,13:57,2
E1424,B6929,S385,12:43,14:13,2
E1425,B6929,S385,13:05,14:35,2
E1426,B0759,S385,13:51,15:21,2
E1427,B0759,S385,18:22,19:52,1
E1428,B8160,S385,11:40,13:10,4
E1429,B8160,S385,11:52,13:22,2
E1430,B0829,S385,12:35,14:05,2
E1431,B9095,S385,11:37,13:07,2
E1432,B9095,S385,12:52,14:22,2
E1433,B9095,S385,13:46,15:16,3
E1434,B9095,S385,17:50,19:20,2
E1435,B9095,S385,18:26,19:56,2
E1436,B1865,S386,17:00,18:30,14
E1437,B0304,S386,14:48,16:18,14
E1438,B1585,S387,14:08,15:38,2
E1439,B6676,S015,13:03,14:33,1
E1440,B2945,S388,13:03,14:33,1
E1441,B4715,S388,11:49,13:19,3
E1442,B1019,S389,17:40,19:10,2
E1443,B1019,S389,17:54,19:24,1
E1444,B4061,S389,11:38,13:08,1
E1445,B4606,S389,12:23,13:53,1
E1446,B0093,S389,12:07,13:37,2
E1447,B1668,S390,14:03,15:33,3
E1448,B0504,S390,14:32,16:02,4
E1449,B7039,S015,12:39,14:09,1
E1450,B0547,S390,15:55,17:25,8
E1451,B6043,S390,15:18,16:48,8
E1452,B9095,S390,11:57,13:27,6
E1453,B6359,S391,13:31,15:01,1
E1454,B2883,S392,17:33,19:03,3
E1455,B7187,S392,11:37,13:07,2
E1456,B0829,S393,13:18,14:48,4
E1457,B5966,S394,13:10,14:40,2
E1458,B6069,S394,12:52,14:22,4
E1459,B7074,S015,11:38,13:08,1
E1460,B0869,S394,12:59,14:29,2
E1461,B8302,S395,13:11,14:41,3
E1462,B2160,S396,12:32,14:02,2
E1463,B2661,S396,11:32,13:02,2
E1464,B3081,S396,16:49,18:19,3
E1465,B0338,S396,16:58,18:28,1
E1466,B3377,S396,15:34,17:04,1
E1467,B4023,S396,13:46,15:16,1
E1468,B7074,S015,11:59,13:29,1
E1469,B4176,S396,11:49,13:19,3
E1470,B4195,S396,13:34,15:04,2
E1471,B0476,S396,13:01,14:31,2
E1472,B0476,S396,13:32,15:02,2
E1473,B5187,S396,14:03,15:33,4
E1474,B5311,S396,12:32,14:02,2
E1475,B6289,S396,12:54,14:24,1
E1476,B6322,S396,14:18,15:48,2
E1477,B6415,S396,11:53,13:23,2
E1478,B0655,S396,16:38,18:08,5
E1479,B7074,S015,12:31,14:01,8
E1480,B7279,S396,17:18,18:48,3
E1481,B7314,S396,14:57,16:27,3
E1482,B7912,S396,11:32,13:02,1
E1483,B8003,S396,17:16,18:46,2
E1484,B0890,S396,17:24,18:54,2
E1485,B8825,S397,13:44,15:14,1
E1486,B2339,S398,12:10,13:40,4
E1487,B2339,S398,13:14,14:44,3
E1488,B4715,S398,14:11,15:41,2
E1489,B7074,S015,13:00,14:30,1
E1490,B6423,S399,18:22,19:52,2
E1491,B8455,S399,14:51,16:21,1
E1492,B1715,S400,17:22,18:52,1
E1493,B1821,S400,11:52,13:22,2
E1494,B2044,S400,15:56,17:26,1
E1495,B2883,S400,17:46,19:16,1
E1496,B3476,S400,17:50,19:20,1
E1497,B5895,S400,15:26,16:56,1
E1498,B1958,S003,12:26,13:56,4
E1499,B7074,S015,16:44,18:14,1
E1500,B6401,S400,11:55,13:25,1
E1501,B6929,S400,12:11,13:41,1
E1502,B8089,S400,17:20,18:50,1
E1503,B8160,S400,11:41,13:11,1
E1504,B9095,S400,13:39,15:09,1
E1505,B4770,S401,13:19,14:49,2
E1506,B4770,S401,15:35,17:05,2
E1507,B4778,S401,14:53,16:23,2
E1508,B7074,S015,17:59,19:29,1
E1509,B0590,S401,12:18,13:48,2
E1510,B1413,S402,11:55,13:25,4
E1511,B3400,S402,12:03,13:33,2
E1512,B3400,S402,12:18,13:48,2
E1513,B3400,S402,12:47,14:17,3
E1514,B5419,S402,12:41,14:11,7
E1515,B5990,S402,14:22,15:52,3
E1516,B2201,S403,18:07,19:37,4
E1517,B0202,S404,16:25,17:55,5
E1518,B7074,S015,18:08,19:38,2
E1519,B2818,S404,11:57,13:27,3
E1520,B8336,S404,12:19,13:49,4
E1521,B4453,S405,13:21,14:51,3
E1522,B6172,S405,12:58,14:28,3
E1523,B8336,S405,11:34,13:04,2
E1524,B8336,S405,12:07,13:37,2
E1525,B8336,S405,17:43,19:13,2
E1526,B0878,S405,13:20,14:50,3
E1527,B7798,S015,11:44,13:14,1
E1528,B9155,S405,17:17,18:47,2
E1529,B6787,S406,17:05,18:35,1
E1530,B7187,S406,12:49,14:19,1
E1531,B3027,S407,18:17,19:47,1
E1532,B1981,S408,16:51,18:21,2
E1533,B3164,S408,11:45,13:15,4
E1534,B3164,S408,12:03,13:33,3
E1535,B3164,S408,16:44,18:14,3
E1536,B7798,S015,12:41,14:11,2
E1537,B3164,S408,16:49,18:19,3
E1538,B3164,S408,17:03,18:33,2
E1539,B3164,S408,17:27,18:57,2
E1540,B4726,S408,12:22,13:52,4
E1541,B0484,S408,16:29,17:59,1
E1542,B0484,S408,17:06,18:36,2
E1543,B4988,S408,17:03,18:33,2
E1544,B4988,S408,18:05,19:35,2
E1545,B8049,S015,12:08,13:38,1
E1546,B5387,S408,11:33,13:03,1
E1547,B5387,S408,12:06,13:36,2
E1548,B5387,S408,16:26,17:56,3
E1549,B5387,S408,17:32,19:02,1
E1550,B8170,S408,11:58,13:28,4
E1551,B8170,S408,12:11,13:41,4
E1552,B8049,S015,12:18,13:48,1
E1553,B8170,S408,16:29,17:59,3
E1554,B8170,S408,16:47,18:17,1
E1555,B8170,S408,17:27,18:57,3
E1556,B8170,S408,17:30,19:00,3
E1557,B8170,S408,17:31,19:01,2
E1558,B8381,S408,16:36,18:06,3
E1559,B9058,S408,16:44,18:14,3
E1560,B2101,S409,15:25,16:55,2
E1561,B8049,S015,12:42,14:12,1
E1562,B0338,S409,15:23,16:53,2
E1563,B4370,S409,17:27,18:57,1
E1564,B5552,S410,13:53,15:23,1
E1565,B2401,S411,15:24,16:54,2
E1566,B5119,S411,13:03,14:33,4
E1567,B1584,S412,12:30,14:00,2
E1568,B1865,S412,14:04,15:34,1
E1569,B4770,S412,13:04,14:34,1
E1570,B5552,S412,11:38,13:08,2
E1571,B8049,S015,15:50,17:20,1
E1572,B0655,S412,11:49,13:19,1
E1573,B8336,S412,18:19,19:49,1
E1574,B8459,S412,13:07,14:37,2
E1575,B8459,S412,17:05,18:35,3
E1576,B8814,S412,12:00,13:30,3
E1577,B1584,S413,12:40,14:10,1
E1578,B2508,S413,13:09,14:39,2
E1579,B2643,S413,12:01,13:31,2
E1580,B2730,S413,18:05,19:35,1
E1581,B8049,S015,18:02,19:32,1
E1582,B2818,S413,13:30,15:00,1
E1583,B3029,S413,12:52,14:22,2
E1584,B5444,S413,11:36,13:06,2
E1585,B6069,S413,12:56,14:26,1
E1586,B6069,S413,13:16,14:46,1
E1587,B6069,S413,14:00,15:30,1
E1588,B6069,S413,17:39,19:09,1
E1589,B7090,S413,12:01,13:31,2
E1590,B7090,S413,18:23,19:53,1
E1591,B1958,S003,15:53,17:23,1
E1592,B8049,S015,18:16,19:46,2
E1593,B8336,S413,14:30,16:00,1
E1594,B2533,S414,15:58,17:28,1
E1595,B2533,S415,15:57,17:27,1
E1596,B1584,S416,13:00,14:30,1
E1597,B5168,S416,15:39,17:09,1
E1598,B5802,S416,14:43,16:13,1
E1599,B1206,S417,18:20,19:50,1
E1600,B5679,S417,16:55,18:25,1
E1601,B8726,S417,17:36,19:06,1
E1602,B0168,S418,17:06,18:36,1
E1603,B2944,S418,17:52,19:22,1
E1604,B5653,S418,13:45,15:15,1
E1605,B5947,S418,11:56,13:26,1
E1606,B6709,S418,12:17,13:47,1
E1607,B8726,S418,12:55,14:25,1
E1608,B1413,S419,12:24,13:54,2
E1609,B1413,S419,12:35,14:05,2
E1610,B0590,S419,14:53,16:23,4
E1611,B1001,S420,15:04,16:34,1
E1612,B1530,S421,12:50,14:20,2
E1613,B2118,S421,12:41,14:11,2
E1614,B0304,S421,13:40,15:10,2
E1615,B3742,S421,13:34,15:04,2
E1616,B4888,S421,12:35,14:05,1
E1617,B6227,S421,11:50,13:20,3
E1618,B6609,S421,12:04,13:34,1
E1619,B0077,S421,18:25,19:55,3
E1620,B8385,S421,18:04,19:34,2
E1621,B1507,S422,12:28,13:58,2
E1622,B0168,S422,11:51,13:21,1
E1623,B0168,S422,12:17,13:47,2
E1624,B2699,S422,12:49,14:19,4
E1625,B2699,S422,16:19,17:49,1
E1626,B5679,S422,13:34,15:04,2
E1627,B1865,S423,17:32,19:02,1
E1628,B0585,S423,16:26,17:56,1
E1629,B6217,S423,12:41,14:11,1
E1630,B6595,S423,14:03,15:33,1
E1631,B8459,S423,13:54,15:24,1
E1632,B5679,S424,11:44,13:14,2
E1633,B2118,S425,13:21,14:51,1
E1634,B2641,S426,17:11,18:41,9
E1635,B3742,S426,13:45,15:15,10
E1636,B3941,S426,14:35,16:05,1
E1637,B4453,S426,14:45,16:15,13
E1638,B4508,S426,14:30,16:00,5
E1639,B4949,S426,13:28,14:58,13
E1640,B5990,S426,11:52,13:22,9
E1641,B6280,S426,17:36,19:06,9
E1642,B6770,S426,12:30,14:00,10
E1643,B7515,S426,17:08,18:38,16
E1644,B7912,S426,12:22,13:52,12
E1645,B1101,S427,16:59,18:29,1
E1646,B1916,S428,16:45,18:15,3
E1647,B1596,S429,18:22,19:52,2
E1648,B0277,S430,15:53,17:23,2
E1649,B3742,S430,15:09,16:39,2
E1650,B4461,S430,14:16,15:46,3
E1651,B4061,S431,13:49,15:19,5
E1652,B3707,S432,18:27,19:57,1
E1653,B4835,S432,17:20,18:50,1
E1654,B9058,S432,11:31,13:01,1
E1655,B2690,S433,12:06,13:36,2
E1656,B2690,S433,17:49,19:19,1
E1657,B4778,S433,12:18,13:48,6
E1658,B6321,S433,11:31,13:01,3
E1659,B6939,S433,16:24,17:54,3
E1660,B8362,S433,14:42,16:12,3
E1661,B2118,S434,12:56,14:26,5
E1662,B5802,S434,18:06,19:36,5
E1663,B2818,S435,15:32,17:02,2
E1664,B5457,S435,13:48,15:18,2
E1665,B5802,S435,15:50,17:20,1
E1666,B3941,S436,13:40,15:10,1
E1667,B1424,S016,11:44,13:14,2
E1668,B0741,S436,12:16,13:46,1
E1669,B2533,S437,13:57,15:27,1
E1670,B3742,S437,14:57,16:27,1
E1671,B3941,S437,12:41,14:11,2
E1672,B5487,S437,11:36,13:06,1
E1673,B5769,S437,11:44,13:14,2
E1674,B7896,S437,15:20,16:50,2
E1675,B8385,S437,12:44,14:14,2
E1676,B1424,S016,18:29,19:59,2
E1677,B6704,S438,12:35,14:05,1
E1678,B0019,S439,13:47,15:17,2
E1679,B1930,S439,12:37,14:07,1
E1680,B2071,S439,18:15,19:45,1
E1681,B6289,S439,16:53,18:23,1
E1682,B4753,S440,12:15,13:45,2
E1683,B1997,S441,18:20,19:50,12
E1684,B3024,S442,13:22,14:52,2
E1685,B4702,S442,12:24,13:54,1
E1686,B6315,S003,18:01,19:31,3
E1687,B1499,S016,12:08,13:38,2
E1688,B5087,S442,17:05,18:35,1
E1689,B5558,S442,13:31,15:01,1
E1690,B8167,S442,12:52,14:22,1
E1691,B2336,S443,13:11,14:41,1
E1692,B1547,S444,12:23,13:53,3
E1693,B8081,S444,12:41,14:11,3
E1694,B6709,S445,12:07,13:37,3
E1695,B8991,S446,16:12,17:42,2
E1696,B4107,S447,12:28,13:58,2
E1697,B6801,S448,17:38,19:08,1
E1698,B1499,S016,17:37,19:07,1
E1699,B2731,S449,12:00,13:30,1
E1700,B3623,S449,12:37,14:07,1
E1701,B4835,S449,16:27,17:57,1
E1702,B5722,S449,12:40,14:10,1
E1703,B5722,S449,15:41,17:11,1
E1704,B5722,S449,17:06,18:36,1
E1705,B8731,S449,12:30,14:00,1
E1706,B9155,S450,14:17,15:47,2
E1707,B1958,S016,12:13,13:43,4
E1708,B1855,S451,17:01,18:31,1
E1709,B4950,S451,14:30,16:00,1
E1710,B1575,S452,11:43,13:13,2
E1711,B4544,S452,13:23,14:53,1
E1712,B6101,S452,12:13,13:43,4
E1713,B1958,S016,14:06,15:36,1
E1714,B6734,S452,12:49,14:19,2
E1715,B7114,S452,13:06,14:36,1
E1716,B4544,S453,17:57,19:27,2
E1717,B2643,S454,18:27,19:57,22
E1718,B8813,S455,17:41,19:11,11
E1719,B0890,S455,17:28,18:58,20
E1720,B7742,S456,12:03,13:33,4
E1721,B6640,S457,17:16,18:46,1
E1722,B7500,S457,17:38,19:08,1
E1723,B8522,S457,11:50,13:20,1
E1724,B1958,S016,18:26,19:56,1
E1725,B6187,S458,13:55,15:25,3
E1726,B3024,S459,11:53,13:23,1
E1727,B3024,S459,12:32,14:02,1
E1728,B4482,S459,12:28,13:58,3
E1729,B5087,S459,17:36,19:06,7
E1730,B5722,S459,12:32,14:02,2
E1731,B6187,S459,11:46,13:16,1
E1732,B7329,S460,16:13,17:43,1
E1733,B2063,S016,11:55,13:25,2
E1734,B1391,S461,17:42,19:12,1
E1735,B3024,S461,11:30,13:00,1
E1736,B3024,S461,11:36,13:06,1
E1737,B3024,S461,11:50,13:20,2
E1738,B3024,S461,12:25,13:55,2
E1739,B3024,S461,13:09,14:39,2
E1740,B3024,S461,14:20,15:50,1
E1741,B3565,S461,13:29,14:59,2
E1742,B2063,S016,12:22,13:52,1
E1743,B3565,S461,17:42,19:12,1
E1744,B5722,S461,12:39,14:09,2
E1745,B5722,S461,13:19,14:49,1
E1746,B5722,S461,13:51,15:21,1
E1747,B5722,S461,15:26,16:56,1
E1748,B5722,S461,17:21,18:51,2
E1749,B5967,S461,14:27,15:57,1
E1750,B6138,S461,11:30,13:00,1
E1751,B6138,S461,11:50,13:20,1
E1752,B2063,S016,13:40,15:10,2
E1753,B8799,S461,18:12,19:42,1
E1754,B0091,S461,13:17,14:47,1
E1755,B0091,S461,13:44,15:14,1
E1756,B0091,S461,14:20,15:50,1
E1757,B3024,S462,12:56,14:26,1
E1758,B2063,S016,14:11,15:41,1
E1759,B4013,S463,13:24,14:54,1
E1760,B3024,S464,11:57,13:27,2
E1761,B3024,S464,12:01,13:31,2
E1762,B3024,S464,12:55,14:25,3
E1763,B3024,S464,13:10,14:40,1
E1764,B3024,S464,13:17,14:47,1
E1765,B3024,S464,17:41,19:11,3
E1766,B3024,S464,17:46,19:16,1
E1767,B2063,S016,18:22,19:52,2
E1768,B3565,S464,12:24,13:54,2
E1769,B4152,S464,12:09,13:39,2
E1770,B4648,S464,12:56,14:26,8
E1771,B5722,S464,11:35,13:05,2
E1772,B5722,S464,11:51,13:21,2
E1773,B5722,S464,12:14,13:44,4
E1774,B5722,S464,12:43,14:13,4
E1775,B5722,S464,12:46,14:16,2
E1776,B5722,S464,13:19,14:49,2
E1777,B7813,S003,14:32,16:02,1
E1778,B3148,S016,11:45,13:15,1
E1779,B5722,S464,13:39,15:09,1
E1780,B5722,S464,15:10,16:40,1
E1781,B5722,S464,15:31,17:01,1
E1782,B5722,S464,17:45,19:15,5
E1783,B5722,S464,17:53,19:23,1
E1784,B6138,S464,11:53,13:23,1
E1785,B6138,S464,13:02,14:32,1
E1786,B6138,S464,18:18,19:48,1
E1787,B6144,S464,14:40,16:10,2
E1788,B6187,S464,11:57,13:27,2
E1789,B3148,S016,13:04,14:34,1
E1790,B6187,S464,15:44,17:14,1
E1791,B6187,S464,18:29,19:59,1
E1792,B0655,S464,13:23,14:53,2
E1793,B7330,S464,11:31,13:01,4
E1794,B7330,S464,12:42,14:12,3
E1795,B7330,S464,13:17,14:47,2
E1796,B7491,S464,12:13,13:43,1
E1797,B7491,S464,12:35,14:05,1
E1798,B7491,S464,17:58,19:28,1
E1799,B3148,S016,13:39,15:09,2
E1800,B8799,S464,11:35,13:05,3
E1801,B8799,S464,12:48,14:18,3
E1802,B0091,S464,17:24,18:54,3
E1803,B0430,S465,16:03,17:33,3
E1804,B5032,S465,16:41,18:11,2
E1805,B2270,S466,12:57,14:27,2
E1806,B4239,S016,12:11,13:41,1
E1807,B4013,S466,12:00,13:30,1
E1808,B3024,S467,12:19,13:49,2
E1809,B3024,S467,16:38,18:08,2
E1810,B3024,S467,17:23,18:53,2
E1811,B3024,S467,17:38,19:08,3
E1812,B3565,S467,12:02,13:32,1
E1813,B5722,S467,11:40,13:10,2
E1814,B5722,S467,11:58,13:28,2
E1815,B5722,S467,13:23,14:53,1
E1816,B5722,S467,18:20,19:50,2
E1817,B4239,S016,12:31,14:01,2
E1818,B6138,S467,17:17,18:47,3
E1819,B6187,S467,18:15,19:45,2
E1820,B4412,S468,17:48,19:18,17
E1821,B3865,S469,11:50,13:20,2
E1822,B4248,S469,14:02,15:32,1
E1823,B4403,S469,12:44,14:14,2
E1824,B4239,S016,15:03,16:33,1
E1825,B4412,S469,12:01,13:31,2
E1826,B4412,S469,13:46,15:16,2
E1827,B7500,S469,12:32,14:02,2
E1828,B7742,S469,12:04,13:34,4
E1829,B3623,S470,12:20,13:50,5
E1830,B5722,S470,11:58,13:28,13
E1831,B4239,S016,18:04,19:34,1
E1832,B8799,S470,11:46,13:16,5
E1833,B6713,S471,12:22,13:52,4
E1834,B0804,S471,13:14,14:44,5
E1835,B1985,S472,17:37,19:07,2
E1836,B4313,S472,12:59,14:29,1
E1837,B6799,S472,14:24,15:54,3
E1838,B3865,S473,15:51,17:21,4
E1839,B7951,S473,13:18,14:48,5
E1840,B3174,S474,12:32,14:02,2
E1841,B5168,S474,16:17,17:47,1
E1842,B5908,S474,13:35,15:05,3
E1843,B6172,S474,18:02,19:32,2
E1844,B8749,S474,18:19,19:49,2
E1845,B9154,S474,12:17,13:47,2
E1846,B1559,S475,13:59,15:29,2
E1847,B1559,S475,14:34,16:04,2
E1848,B2426,S475,18:15,19:45,2
E1849,B3324,S475,17:39,19:09,2
E1850,B4403,S475,12:07,13:37,4
E1851,B4403,S475,12:38,14:08,4
E1852,B4500,S475,14:37,16:07,1
E1853,B4754,S475,11:56,13:26,3
E1854,B0479,S475,11:49,13:19,2
E1855,B0479,S475,12:37,14:07,2
E1856,B0479,S475,13:05,14:35,2
E1857,B0479,S475,18:03,19:33,2
E1858,B7218,S475,12:45,14:15,2
E1859,B4658,S016,15:40,17:10,1
E1860,B0870,S475,12:00,13:30,1
E1861,B8915,S476,14:25,15:55,3
E1862,B4313,S477,13:32,15:02,5
E1863,B5135,S477,17:44,19:14,7
E1864,B6184,S477,11:48,13:18,2
E1865,B6801,S477,11:58,13:28,3
E1866,B8487,S477,12:39,14:09,5
E1867,B8915,S477,12:14,13:44,7
E1868,B0497,S478,18:18,19:48,1
E1869,B4596,S001,12:23,13:53,1
E1870,B4673,S016,16:07,17:37,5
E1871,B4047,S479,12:38,14:08,3
E1872,B3324,S480,13:00,14:30,3
E1873,B2264,S481,12:32,14:02,4
E1874,B0309,S481,16:46,18:16,1
E1875,B6960,S481,18:03,19:33,2
E1876,B5063,S482,13:18,14:48,3
E1877,B0985,S483,11:54,13:24,1
E1878,B5067,S016,12:14,13:44,3
E1879,B0985,S483,12:47,14:17,1
E1880,B0430,S484,15:34,17:04,1
E1881,B6296,S484,17:53,19:23,1
E1882,B3035,S485,17:59,19:29,2
E1883,B6823,S485,13:39,15:09,1
E1884,B8338,S485,13:53,15:23,4
E1885,B2599,S486,15:50,17:20,3
E1886,B8586,S486,14:40,16:10,3
E1887,B6640,S487,13:01,14:31,1
E1888,B6315,S016,12:57,14:27,3
E1889,B5905,S488,15:10,16:40,1
E1890,B8514,S489,17:45,19:15,2
E1891,B3174,S490,12:14,13:44,2
E1892,B4817,S490,17:43,19:13,1
E1893,B6657,S490,17:03,18:33,1
E1894,B0605,S491,11:30,13:00,1
E1895,B6657,S492,16:39,18:09,1
E1896,B3174,S493,13:02,14:32,1
E1897,B8575,S493,13:22,14:52,1
E1898,B7039,S016,12:11,13:41,1
E1899,B3174,S494,11:59,13:29,2
E1900,B3174,S494,12:34,14:04,3
E1901,B3174,S494,17:08,18:38,5
E1902,B3174,S494,17:41,19:11,3
E1903,B4156,S494,18:23,19:53,3
E1904,B0605,S494,11:38,13:08,3
E1905,B2168,S495,11:42,13:12,1
E1906,B5612,S495,12:39,14:09,2
E1907,B8657,S495,12:00,13:30,1
E1908,B7039,S016,16:17,17:47,3
E1909,B3174,S496,11:37,13:07,2
E1910,B7959,S496,11:50,13:20,1
E1911,B8452,S496,12:07,13:37,4
E1912,B2689,S497,18:19,19:49,1
E1913,B3174,S497,12:18,13:48,1
E1914,B3174,S497,12:55,14:25,1
E1915,B3174,S497,13:15,14:45,1
E1916,B3174,S497,13:20,14:50,1
E1917,B3174,S497,13:41,15:11,2
E1918,B3174,S497,15:34,17:04,1
E1919,B7039,S016,17:29,18:59,2
E1920,B3174,S497,18:00,19:30,1
E1921,B4817,S497,12:37,14:07,1
E1922,B4817,S497,13:27,14:57,2
E1923,B4817,S497,17:39,19:09,1
E1924,B5531,S497,13:26,14:56,1
E1925,B0605,S497,11:41,13:11,1
E1926,B0605,S497,11:51,13:21,1
E1927,B3174,S498,18:15,19:45,1
E1928,B2599,S499,15:19,16:49,3
E1929,B2599,S499,17:32,19:02,1
E1930,B7074,S016,12:16,13:46,1
E1931,B2607,S499,13:10,14:40,1
E1932,B3174,S499,12:00,13:30,2
E1933,B3174,S499,13:07,14:37,5
E1934,B3174,S499,13:28,14:58,3
E1935,B3174,S499,17:10,18:40,1
E1936,B3174,S499,18:13,19:43,6
E1937,B4817,S499,12:26,13:56,3
E1938,B4817,S499,12:45,14:15,4
E1939,B7074,S016,18:28,19:58,1
E1940,B4817,S499,12:52,14:22,2
E1941,B4817,S499,13:23,14:53,2
E1942,B4817,S499,13:45,15:15,1
E1943,B4817,S499,13:56,15:26,2
E1944,B4817,S499,16:09,17:39,1
E1945,B4817,S499,18:13,19:43,1
E1946,B5395,S499,14:22,15:52,2
E1947,B5886,S499,12:58,14:28,1
E1948,B0605,S499,12:40,14:10,2
E1949,B0605,S499,18:10,19:40,1
E1950,B6246,S499,12:22,13:52,1
E1951,B6489,S499,11:59,13:29,1
E1952,B6657,S499,13:38,15:08,3
E1953,B6657,S499,17:25,18:55,2
E1954,B6657,S499,17:50,19:20,4
E1955,B7959,S499,12:30,14:00,1
E1956,B7959,S499,12:32,14:02,1
E1957,B4817,S500,12:45,14:15,2
E1958,B2132,S501,14:41,16:11,2
E1959,B3125,S501,13:25,14:55,2
E1960,B3174,S501,11:57,13:27,2
E1961,B4817,S501,17:43,19:13,3
E1962,B5272,S501,17:32,19:02,3
E1963,B5886,S501,12:45,14:15,4
E1964,B6246,S501,11:52,13:22,3
E1965,B2063,S004,17:55,19:25,6
E1966,B0810,S501,11:40,13:10,3
E1967,B8733,S501,16:53,18:23,3
E1968,B3174,S502,14:03,15:33,2
E1969,B6489,S502,13:22,14:52,3
E1970,B1541,S503,16:35,18:05,1
E1971,B3023,S503,16:10,17:40,1
E1972,B7669,S503,15:44,17:14,3
E1973,B7669,S503,16:09,17:39,1
E1974,B2006,S504,16:32,18:02,2
E1975,B4416,S504,15:41,17:11,3
E1976,B1424,S017,13:14,14:44,1
E1977,B4416,S504,16:02,17:32,4
E1978,B4416,S504,16:18,17:48,2
E1979,B4416,S504,16:40,18:10,5
E1980,B4422,S504,13:39,15:09,4
E1981,B4422,S504,15:19,16:49,3
E1982,B6377,S504,17:23,18:53,1
E1983,B7669,S504,17:05,18:35,3
E1984,B2356,S505,11:44,13:14,1
E1985,B0320,S505,15:35,17:05,2
E1986,B5767,S506,12:03,13:33,1
E1987,B1958,S017,11:50,13:20,1
E1988,B0683,S506,11:48,13:18,1
E1989,B3174,S507,13:16,14:46,1
E1990,B4110,S508,18:14,19:44,4
E1991,B0655,S509,11:59,13:29,13
E1992,B2356,S510,11:56,13:26,2
E1993,B2356,S510,15:08,16:38,3
E1994,B2356,S510,15:19,16:49,3
E1995,B2356,S510,15:32,17:02,3
E1996,B2356,S510,15:53,17:23,4
E1997,B1958,S017,13:47,15:17,1
